title,product_url,new_price,old_price,discount,features
Apple Macbook Pro 14 M4 Chip MCX04 10 Core Cpu 10 Core Gpu 24GB RAM 1TB SSD Space Black,https://www.mega.pk/laptop_products/26334/Apple-Macbook-Pro-14-M4-Chip-MCX04-10-Core-Cpu-10-Core-Gpu-24GB-RAM-1TB-SSD-Space-Black.html,"579,999 - PKR
569,999 - PKR","579,999 - PKR",2 % Off,M4 Chip|RAM: 24GB Unified memory|Screen: 14 Inches|OS: macOS|Storage: 1TB SSD|SSD
Apple Macbook Pro 14 M4 Chip MW2V3 10 Core Cpu 10 Core Gpu 16GB RAM 1TB SSD Space Black,https://www.mega.pk/laptop_products/26333/Apple-Macbook-Pro-14-M4-Chip-MW2V3-10-Core-Cpu-10-Core-Gpu-16GB-RAM-1TB-SSD-Space-Black.html,"524,999 - PKR
519,499 - PKR","524,999 - PKR",1 % Off,M4 Chip|RAM: 16GB Unified memory|Screen: 14 Inches|OS: macOS|Storage: 1TB SSD|SSD
Apple Macbook Pro 14 M4 Chip MW2X3 10 Core Cpu 10 Core Gpu 16GB RAM 1TB SSD Silver,https://www.mega.pk/laptop_products/26326/Apple-Macbook-Pro-14-M4-Chip-MW2X3-10-Core-Cpu-10-Core-Gpu-16GB-RAM-1TB-SSD-Silver.html,"519,999 - PKR
509,999 - PKR","519,999 - PKR",2 % Off,M4 Chip|RAM: 16GB Unified memory|Screen: 14 Inches|OS: macOS|Storage: 1TB SSD|SSD
LENOVO YOGA 7 ULTRA 7 155U 16GB RAM 1TB SSD Touch X360 Windows 11 16 Inch,https://www.mega.pk/laptop_products/26309/LENOVO-YOGA-7-ULTRA-7-155U-16GB-RAM-1TB-SSD-Touch-X360-Windows-11-16-Inch.html,"299,999 - PKR
294,999 - PKR","299,999 - PKR",2 % Off,Intel Core Ultra 7 155U|RAM: 16GB|Screen: 16 Inch|OS: Windows 11|Storage: 1TB SSD|SSD|Speed: 1.7 GHz up to 4.8 GHz
HP ProBook 440 G11 Core Ultra 5 8GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/26285/HP-ProBook-440-G11-Core-Ultra-5-8GB-RAM-512GB-SSD-DOS.html,"209,999 - PKR
208,999 - PKR","209,999 - PKR",0 % Off,Intel Core Ultra 5 125U|RAM: 8GB|Screen: 14 Inches|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.3 GHz
DELL VOSTRO 3530 Core i7 13th Generation 8GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/26284/DELL-VOSTRO-3530-Core-i7-13th-Generation-8GB-RAM-512GB-SSD-DOS.html,"174,999 - PKR
164,999 - PKR","174,999 - PKR",6 % Off,Core i7 13th Generation i7-1355U|RAM: 8GB|Screen: 15.6 INCHES|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.6 GHz
Apple Macbook Pro 16 M4 Max Chip MX2W3 16 Core CPU 40 Core GPU 48GB RAM 1TB SSD,https://www.mega.pk/laptop_products/26211/Apple-Macbook-Pro-16-M4-Max-Chip-MX2W3-16-Core-CPU-40-Core-GPU-48GB-RAM-1TB-SSD.html,"1,139,999 - PKR
1,132,499 - PKR","1,139,999 - PKR",1 % Off,M4 Max Chip|RAM: 48GB Unified memory|Screen: 16 Inches|OS: macOS|Storage: 1TB SSD|SSD
Apple Macbook Pro 16 M4 Max Chip MX303 14 Core CPU 32 Core GPU 36GB RAM 1TB SSD Space Black,https://www.mega.pk/laptop_products/26210/Apple-Macbook-Pro-16-M4-Max-Chip-MX303-14-Core-CPU-32-Core-GPU-36GB-RAM-1TB-SSD-Space-Black.html,"1,144,999 - PKR",,N/A,M4 Max Chip|RAM: 36GB Unified memory|Screen: 16 Inches|OS: macOS|Storage: 1TB SSD|SSD
Apple Macbook Pro 16 M4 Pro Chip MX2Y3 14 Core CPU 20 Core GPU 48GB RAM 512GB SSD Space Black,https://www.mega.pk/laptop_products/26209/Apple-Macbook-Pro-16-M4-Pro-Chip-MX2Y3-14-Core-CPU-20-Core-GPU-48GB-RAM-512GB-SSD-Space-Black.html,"889,999 - PKR
879,999 - PKR","889,999 - PKR",1 % Off,M4 Pro Chip|RAM: 48GB Unified memory|Screen: 16 Inches|OS: macOS|Storage: 512GB SSD|SSD
Apple Macbook Pro 16 M4 Pro Chip MX2X3 14 Core Cpu 20 Core Gpu 24GB RAM 512GB SSD Space Black,https://www.mega.pk/laptop_products/26208/Apple-Macbook-Pro-16-M4-Pro-Chip-MX2X3-14-Core-Cpu-20-Core-Gpu-24GB-RAM-512GB-SSD-Space-Black.html,"719,999 - PKR",,N/A,M4 Pro Chip|RAM: 24GB Unified memory|Screen: 16 Inches|OS: macOS|Storage: 512GB SSD|SSD
Apple Macbook Pro 14 M4 Pro Chip MX2J3 14 Core Cpu 20 Core Gpu 24GB RAM 1TB SSD Space Black,https://www.mega.pk/laptop_products/26206/Apple-Macbook-Pro-14-M4-Pro-Chip-MX2J3-14-Core-Cpu-20-Core-Gpu-24GB-RAM-1TB-SSD-Space-Black.html,"769,999 - PKR
759,999 - PKR","769,999 - PKR",1 % Off,M4 Pro Chip|RAM: 24GB Unified memory|Screen: 14 Inches|OS: macOS|Storage: 1TB SSD|SSD
Apple Macbook Pro 14 M4 Chip MW2W3 10 Core Cpu 10 Core Gpu 16GB RAM 512GB SSD Silver,https://www.mega.pk/laptop_products/26204/Apple-Macbook-Pro-14-M4-Chip-MW2W3-10-Core-Cpu-10-Core-Gpu-16GB-RAM-512GB-SSD-Silver.html,"464,999 - PKR
454,499 - PKR","464,999 - PKR",2 % Off,M4 Chip|RAM: 16GB Unified memory|Screen: 14 Inches|OS: macOS|Storage: 512GB SSD|SSD
Surface Laptop 7 X Elite 13.8 Inches 16GB RAM 512GB SSD Windows 11,https://www.mega.pk/laptop_products/25769/Surface-Laptop-7-X-Elite-138-Inches-16GB-RAM-512GB-SSD-Windows-11.html,"434,999 - PKR",,N/A,Snapdragon X Elite|RAM: 16GB|Screen: 13.8 Inches|OS: Windows 11|Storage: 512GB SSD|SSD
HP Elitebook 640 G11 Core Ultra 7 8GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/25474/HP-Elitebook-640-G11-Core-Ultra-7-8GB-RAM-512GB-SSD-DOS.html,"284,999 - PKR",,N/A,Core Ultra 7 155U|RAM: 8GB|Screen: 14 inches|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.8 GHz
HP PROBOOK 460 G11 Core Ultra 7 8GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/25351/HP-PROBOOK-460-G11-Core-Ultra-7-8GB-RAM-512GB-SSD-DOS.html,"249,999 - PKR
244,999 - PKR","249,999 - PKR",2 % Off,Intel Core Ultra 7 processor 155U|RAM: 8GB|Screen: 16 Inches|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.8 GHz
DELL VOSTRO 3530 Core i5 13th Generation 8GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/25295/DELL-VOSTRO-3530-Core-i5-13th-Generation-8GB-RAM-512GB-SSD-DOS.html,"141,999 - PKR
139,999 - PKR","141,999 - PKR",1 % Off,Core i5 13th Generation i5-1335U|RAM: 8GB|Screen: 15.6 INCHES|OS: DOS|Storage: 512GB SSD|SSD|Speed: 1.30 GHz to 4.60 GHz
HP Elitebook 840 G11 Core Ultra 7 16GB RAM 512GB SSD DOS,https://www.mega.pk/laptop_products/25269/HP-Elitebook-840-G11-Core-Ultra-7-16GB-RAM-512GB-SSD-DOS.html,"369,999 - PKR
358,999 - PKR","369,999 - PKR",3 % Off,Core Ultra 7 Processor 155H|RAM: 16GB|Screen: 14 INCHES|OS: DOS|Storage: 512GB SSD|SSD|Speed: up to 4.8 GHz
HP VICTUS 15 FB1013Dx Ryzen 5 8GB RAM 512GB SSD 4GB RTX 2050 Windows 11,https://www.mega.pk/laptop_products/24618/HP-VICTUS-15-FB1013Dx-Ryzen-5-8GB-RAM-512GB-SSD-4GB-RTX-2050-Windows-11.html,"209,999 - PKR",,N/A,AMD Ryzen 5 7535HS|RAM: 8GB|Screen: 15.6 Inch|OS: Windows 11|Storage: 512GB|SSD|Speed: up to 4.5 GHz
Lenovo Ideapad Slim 3 Core i5 13th Generation 8GB RAM 512GB SSD DOS ,https://www.mega.pk/laptop_products/24560/Lenovo-Ideapad-Slim-3-Core-i5-13th-Generation-8GB-RAM-512GB-SSD-DOS.html,"174,999 - PKR",,N/A,Core i5 13th Generation i5-13420H|RAM: 8GB|Screen: 15.6 Inch|OS: DOS|Storage: 512GB|SSD|Speed: up to 4.6 GHz
